aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
2000061,橙与白,"70,191",246,"2,607",0,2019-09-02,架空历史,,1,1,11777,重生后，心机皇后装傻白甜。,3902511,45187,8.8,0,轻松,"种田文,宅斗,重生,爽文",重生之娇女为后,2020-07-07,"858,597",言情,原创
2000061,橙与白,"185,893",108,"9,558",0,2020-03-03,架空历史,,1,1,50414,佛系种田文。,3860945,24245,8.8,0,轻松,"穿越时空,种田文,穿书,爽文",权臣的佛系娇妻,2021-10-09,"552,436",言情,原创
2000061,橙与白,"74,693",200,"5,200",0,2019-02-06,架空历史,,1,1,27071,庶女变郡主,3637493,49596,6.4,0,轻松,"宫廷侯爵,重生,甜文,爽文",王府遗珠,2020-04-24,"735,328",言情,原创
2000061,橙与白,"146,810",200,"4,571",0,2018-08-13,架空历史,,1,1,26553,几十年过去了我依然年轻貌美,3360409,70392,8.5,0,轻松,"情有独钟,种田文,宅斗,爽文",权臣的不老娇妻,2020-04-24,"715,602",言情,原创
2000061,橙与白,"14,890",62,"1,241",0,2021-10-06,架空历史,,1,1,6704,真爱跨越时空,4444206,130013,8.6,0,轻松,"宫廷侯爵,情有独钟,穿越时空,甜文",嫁给一个老皇帝,2022-01-07,"222,448",言情,原创
2000061,橙与白,"21,384",65,"1,642",0,2021-07-29,架空历史,,1,1,7312,美食种田日常。,4335843,61096,7.7,0,轻松,"穿越时空,种田文,美食,穿书",穿成权臣的佛系原配,2021-11-21,"229,845",言情,原创
2000061,橙与白,"29,383",70,909,0,2019-12-28,架空历史,,1,1,8085,救命之恩，以身相许。,4097550,98876,8.4,0,轻松,"天作之合,重生,甜文",一世芳菲,2020-03-22,"239,663",言情,原创
2443470,云深处见月,"10,485",66,311,0,2019-03-14,幻想未来,,1,1,1286,影帝又傲又娇，引上将折腰,4047789,79503,8.9,0,轻松,"豪门世家,娱乐圈,星际,甜文",孔雀娇养日记[星际],2019-08-30,"285,129",言情,原创
2000061,橙与白,"17,362",144,"1,843",0,2019-03-25,架空历史,,1,1,5215,失忆王爷爱上我,3883053,90100,9.2,0,轻松,"穿越时空,甜文,爽文",侯府遗珠,2020-02-12,"508,387",言情,原创
2443470,云深处见月,"11,812",73,385,0,2019-02-22,架空历史,,1,1,5979,男主唤我叔祖母＊他是我前未婚夫,4044780,134245,8.8,0,轻松,"灵异神怪,宫廷侯爵,甜文,穿书",鬼王的甜宠文日常,2020-06-01,"294,568",言情,原创
5285764,听鹿,260,2,8,0,2022-12-03,近代现代,,1,0,33,我一抬头就看见你的侧脸,7579722,272522,10.0,0,悲剧,"花季雨季,情有独钟,校园",白纸,2022-12-23,"12,665",言情,原创
5285764,听鹿,"1,618",49,307,0,2022-11-25,近代现代,,1,1,1288,我老婆超宠我的,7555929,105371,9.3,0,轻松,"情有独钟,美食,甜文,姐弟恋",冬眠夜,2023-01-30,"183,959",言情,原创
2000061,橙与白,"33,536",266,"1,706",0,2017-09-21,架空历史,,1,1,5726,带着金手指在古代的种田生活,3337456,106549,9.0,0,正剧,"随身空间,穿越时空,种田文,爽文",种田使人发家致富,2020-02-12,"843,266",言情,原创
2000061,橙与白,"16,549",60,693,0,2020-01-07,近代现代,,1,1,3381,互穿后双双走向人生巅峰。,3424829,143687,8.9,0,轻松,"灵魂转换,穿越时空,娱乐圈,爽文",学霸和花瓶女星互穿后,2020-03-22,"161,943",言情,原创
2000061,橙与白,"7,126",61,"1,635",0,2022-07-01,近代现代,,1,1,4217,我学习，我快乐。,3404995,143726,8.5,0,轻松,"重生,系统,甜文,爽文",高能学霸[系统],2022-08-11,"253,964",言情,原创
2000061,橙与白,"12,567",100,648,0,2017-10-27,近代现代,,1,1,2844,让我来为你遮风挡雨。,3237692,163468,7.6,0,轻松,"重生,甜文,穿书,爽文",影帝宠妻日常,2019-06-24,"315,780",言情,原创
2000061,橙与白,"54,580",119,"5,061",0,2018-01-07,近代现代,,1,1,12572,我知道你未来老公是谁。,3360410,51214,8.1,0,轻松,"娱乐圈,系统,爽文",我在淘宝算姻缘,2022-04-30,"389,659",言情,原创
2000061,橙与白,"31,457",116,"2,257",0,2017-06-05,近代现代,,1,1,5196,娱乐圈小新人的晋级之旅,3181099,85686,7.8,0,轻松,"情有独钟,穿越时空,娱乐圈,爽文",重生在横店,2022-07-28,"425,679",言情,原创
2000061,橙与白,"15,115",104,"4,029",0,2018-06-26,近代现代,,1,1,6139,案发现场,3544881,56589,9.0,0,轻松,"娱乐圈,励志人生,系统,甜文",每次醒来都在案发现场,2022-04-30,"491,766",纯爱,原创
2000061,橙与白,"2,199",53,83,0,2017-09-08,近代现代,,1,1,629,双向暗恋。,3259699,257557,暂无评,0,正剧,"都市情缘,花季雨季,情有独钟,天作之合",致初恋的你,2018-12-14,"150,360",言情,原创
2000061,橙与白,"7,446",59,833,0,2018-05-19,近代现代,,1,1,2079,会讲八卦的书本了解一下。,3193879,127690,7.8,0,轻松,"穿越时空,异能,甜文,爽文",我的书本会说话,2018-07-26,"200,594",言情,原创
2000061,橙与白,"21,078",95,896,0,2017-03-09,近代现代,,1,1,3994,一个学霸重生的故事,3122860,110922,7.7,0,轻松,"青梅竹马,种田文,重生,甜文",晚晚重生日记,2020-01-20,"317,093",言情,原创
2000061,橙与白,"5,218",33,740,0,2020-06-27,架空历史,,1,0,3009,手握金手指，吃瓜破案。,4686061,114814,,0,轻松,"情有独钟,穿越时空,系统,甜文",佛系庶女破案日常,2022-02-03,"125,428",言情,原创
2000061,橙与白,"1,613",14,96,0,2022-01-03,架空历史,,1,0,313,寒门青云路,4532104,暂无排,,0,轻松,"种田文,穿书,爽文,科举",寒门青云路,2022-01-19,"44,144",言情,原创
2000061,橙与白,483,23,331,0,2022-05-14,架空历史,,1,0,297,农女荣华路,4154313,184499,,0,轻松,"穿越时空,美食",农女扶摇路,2022-06-18,"71,625",言情,原创
3437798,禾花鲤,"1,050",36,102,0,2023-01-10,近代现代,,1,1,1069,掌控欲大佬x小妖精,5892467,暂无排,,0,轻松,"都市情缘,甜文",上流货色,2023-02-16,"137,476",言情,原创
3437798,禾花鲤,"9,114",73,226,0,2021-08-24,近代现代,,1,1,4589,搞到业界大佬了,5695324,80134,10.0,0,轻松,甜文,醉意微醺,2022-12-31,"253,171",言情,原创
3437798,禾花鲤,"1,218",50,28,0,2020-12-07,近代现代,,1,1,566,我养的鱼溺水了,5306207,153351,暂无评,0,轻松,"情有独钟,欢喜冤家,天之骄子,甜文",诱捕爱意,2021-11-10,"150,364",言情,原创
3437798,禾花鲤,"2,478",40,126,0,2020-10-18,近代现代,,1,1,873,网友总以为我和死对头是cp,5242958,75248,9.4,0,轻松,"都市情缘,情有独钟,娱乐圈,甜文",音乐多动症[娱乐圈],2021-07-29,"129,413",言情,原创
3437798,禾花鲤,"2,725",51,124,0,2022-01-04,近代现代,,1,1,1767,青梅竹马/欢喜冤家,5695315,153079,8.0,0,轻松,"欢喜冤家,天之骄子,青梅竹马,甜文",天生默契,2022-12-31,"171,577",言情,原创
3437798,禾花鲤,593,35,27,0,2021-05-10,近代现代,,1,1,315,我们，跟你不一样。,5275908,129649,9.0,0,轻松,"情有独钟,天之骄子,甜文,校园",别再招惹我[校园],2021-11-10,"100,023",言情,原创
3437798,禾花鲤,4,3,0,0,2020-12-12,近代现代,,1,0,1,。,5344587,暂无排,暂无评,0,轻松,"情有独钟,娱乐圈,甜文",点错了,2021-11-26,"30,005",言情,原创
3412299,九月篝火,622,28,114,0,2022-12-26,架空历史,,1,1,989,嫁给敌国皇叔,6620686,239649,暂无评,0,轻松,"宫廷侯爵,情有独钟,天作之合,爽文",娇宠美人,2023-02-15,"100,153",言情,原创
3412299,九月篝火,"2,873",65,280,0,2022-03-21,架空历史,,1,1,3003,小将军总以为我图谋不轨,6466495,111809,8.0,0,轻松,布衣生活,将军今天火葬场了吗,2022-06-16,"241,014",言情,原创
3412299,九月篝火,"21,532",102,709,0,2022-08-27,架空历史,,1,1,14873,捡了个媳妇,5671864,160652,7.3,0,轻松,"宫廷侯爵,天作之合,天之骄子,甜文",太子追妻日常,2022-12-21,"430,195",言情,原创
3412299,九月篝火,"3,576",79,183,0,2021-12-13,架空历史,,1,1,3076,豆腐西施/新科状元,5601248,45120,8.0,0,轻松,"励志人生,甜文",我捡的世子跑路了,2023-01-04,"243,014",言情,原创
3412299,九月篝火,"2,615",44,69,0,2022-06-06,近代现代,,1,1,1803,正文完结,5248289,242684,暂无评,0,轻松,"娱乐圈,重生,励志人生,甜文",首辅大人请自重,2022-08-16,"154,483",言情,原创
3412299,九月篝火,"1,628",36,38,0,2021-09-10,近代现代,,1,0,288,十年后的我有娃了,6177085,暂无排,暂无评,0,轻松,"穿越时空,种田文,爽文,年代文",穿到一九八七[年代文],2021-12-31,"100,271",言情,原创
5311676,创伤浮萍,"1,500",127,159,0,2022-12-05,架空历史,,1,1,1301,好女怕郎缠，温润公子为爱发疯,7585353,98266,,0,正剧,"强强,布衣生活,穿越时空",家财万贯怎敌他挽来风急,2023-02-16,"505,497",言情,原创
5318844,伊伊贰柒,"1,088",44,285,0,2022-12-09,架空历史,,1,1,1404,女扮男装进入朝堂，走上人生巅峰,7595922,93494,,0,正剧,"强强,励志人生,女扮男装,市井生活",惊上春,2023-02-09,"159,730",言情,原创
3412299,九月篝火,"1,433",87,27,0,2020-12-21,近代现代,,1,1,257,回到过去，打他们的脸,5305596,283656,8.0,0,正剧,"穿越时空,重生,励志人生,年代文",没人比我更懂发家致富[年代],2021-03-31,"211,607",言情,原创
3412299,九月篝火,"1,258",36,9,0,2020-10-04,近代现代,,1,0,280,我有预知异能,5213661,242768,8.8,0,轻松,"穿越时空,娱乐圈,甜文",我靠预测上热搜,2021-11-09,"100,135",言情,原创
3563619,墨玖黎,"1,239",49,175,0,2023-01-01,架空历史,,1,1,2786,携君手过万山,6510341,125754,,0,轻松,"女扮男装,成长,古代幻想",与卿长千里,2023-02-16,"157,390",百合,原创
3563619,墨玖黎,"2,704",90,490,0,2021-07-20,近代现代,,1,1,3470,你是意外的惊喜,5964118,66955,8.7,0,轻松,"年下,情有独钟",霸总家里有只猫,2022-11-09,"209,860",百合,原创
2364505,燕纾,672,32,70,0,2022-03-11,近代现代,,1,0,357,他假装的冷漠，是病态的爱情。,5617273,182527,,0,轻松,"情有独钟,重生,甜文,校园",病态依恋［双重生］,2022-09-07,"103,037",纯爱,原创
2364505,燕纾,"1,216",65,298,0,2022-12-26,幻想未来,,1,1,1795,顶A很生气，顶A依旧纵容。,3956063,168398,,0,轻松,"强强,幻想空间,豪门世家,校园",Alpha的抚慰剂总不乖,2023-01-24,"288,769",纯爱,原创
2364505,燕纾,"2,958",71,299,0,2019-07-30,近代现代,,1,1,948,然而世界逼着他称王称霸,4031295,148235,4.0,0,轻松,"强强,豪门世家,种田文,异能",大哥他总想发家致富,2020-02-11,"307,210",纯爱,原创
2364505,燕纾,"13,048",74,437,0,2019-11-26,近代现代,,1,1,5363,腹黑大佬与小纯情的温柔攻防战！,4091332,117944,9.1,0,轻松,"生子,豪门世家,破镜重圆,校园",残疾大佬的偏执宠爱,2020-04-25,"305,290",纯爱,原创
2364505,燕纾,"21,513",29,249,0,2019-05-04,近代现代,,1,1,2912,懦弱双性受&瞎子大佬攻,4069241,130411,8.7,0,轻松,"生子,豪门世家,甜文,校园",怀了瞎子大佬的崽,2020-05-16,"90,210",纯爱,原创
2364505,燕纾,"7,752",60,380,0,2021-03-16,近代现代,,1,1,3242,清纯男配受&矜贵优雅攻,4317591,167626,7.9,0,轻松,"豪门世家,娱乐圈,甜文,穿书",炮灰给反派续命！！[穿书],2022-02-02,"217,432",纯爱,原创
2364505,燕纾,"1,945",86,329,0,2020-08-17,近代现代,,1,1,1783,勇者和魔王是绝配！,4544649,133756,9.3,0,轻松,"幻想空间,豪门世家,甜文,校园",攻略的病弱校草是大魔王,2021-02-22,"296,260",纯爱,原创
2364505,燕纾,"19,121",103,"1,382",0,2019-01-06,近代现代,,1,1,7834,好兄弟太爱我怎么办？撩回去,3930151,35957,8.8,0,轻松,"强强,重生,甜文,校园",如何反撩觊觎我的挚友[重生],2022-02-04,"400,460",纯爱,原创
2364505,燕纾,"2,318",58,149,0,2020-03-25,近代现代,,1,1,1259,帆板+恋爱，双倍的甜哼~,4156936,21262,8.0,0,轻松,"强强,竞技,甜文,校园",退役后我成了全岛的团宠,2020-06-11,"200,565",纯爱,原创
4952375,池田甜,"4,698",48,255,0,2023-01-01,近代现代,,1,1,3197,幼驯染get daze！,7318165,238445,,0,轻松,"综漫,欢喜冤家,少年漫,文野",乱步的天降幼驯染,2023-02-16,"173,850",言情,衍生
2377104,一勺甜药,"7,892",63,343,0,2021-11-15,近代现代,,1,1,6678,这次换哥哥倒追我,5159227,112115,9.0,0,正剧,欢喜冤家,爱慕,2022-07-04,"211,469",言情,原创
2377104,一勺甜药,678,33,134,0,2023-01-08,近代现代,,1,1,1062,老男人改过自新,5404084,282994,,0,轻松,"情有独钟,婚恋",落日啤酒,2023-02-16,"110,176",言情,原创
2377104,一勺甜药,"28,110",64,513,0,2018-12-20,近代现代,,1,1,24604,小同桌，你居然还会脸红呐。,3963706,41861,9.2,0,轻松,"天之骄子,业界精英,励志人生,校园",软音,2021-01-29,"279,084",言情,原创
2377104,一勺甜药,"10,246",74,191,0,2018-12-28,近代现代,,1,1,2541,温雅医生x病美娇,3941749,148451,9.0,0,正剧,"欢喜冤家,因缘邂逅,甜文",甜劫,2019-05-03,"259,909",言情,原创
3886775,春潭砚,"1,055",56,90,0,2022-12-20,架空历史,,1,1,1558,小殿下，我不是回来了吗。,6968998,219377,,0,正剧,"励志人生,甜文",晚莺娇,2023-02-16,"173,553",言情,原创
3886775,春潭砚,919,75,155,0,2021-06-24,架空历史,,1,1,579,妖孽男配的打脸夺妻路！,5892918,33080,10.0,0,轻松,"系统,甜文,穿书,市井生活",重生之毒医世子,2023-01-25,"205,537",言情,原创
3886775,春潭砚,"1,247",118,264,0,2021-04-26,架空历史,,1,1,719,古代中西医结合之路。,5728426,36496,10.0,0,轻松,"穿越时空,系统,甜文,市井生活",翰林院里西药房（系统）,2022-02-19,"352,946",言情,原创
3886775,春潭砚,275,59,10,0,2022-07-24,架空历史,,1,0,161,春花秋月为你织。,7135809,暂无排,,0,正剧,"灵异神怪,情有独钟,前世今生,聊斋",[聊斋]动植物恋人准则,2023-02-06,"149,346",言情,衍生
3886775,春潭砚,445,51,42,0,2022-04-05,架空历史,,1,1,667,成仙入魔皆为你。,5794403,125973,暂无评,0,轻松,"宫廷侯爵,情有独钟,青梅竹马,甜文",相思殿,2023-01-16,"156,943",言情,原创
5268692,潜书,18,9,3,0,2023-02-08,架空历史,,1,0,9,我把人渣男配变成绝世好男人,7774072,暂无排,,0,轻松,"穿越时空,女强,系统,史诗奇幻",反派穿成人渣男配的后妈,2023-02-15,"30,002",言情,原创
5268692,潜书,"1,475",47,88,0,2022-11-14,架空历史,,1,1,679,我把女儿培养成了人间清醒,7523915,218939,9.3,0,轻松,"女强,打脸,异闻传说,奇谭",穿成仙侠文女配的妈,2023-01-24,"140,081",言情,原创
1764526,墨殊,"3,483",49,172,0,2022-10-04,近代现代,,1,1,1782,总会有温暖驱散黑暗,6769139,219595,,0,轻松,"英美衍生,强强,穿越时空,异能",[综英美]百年情书,2023-02-15,"219,163",言情,衍生
5268692,潜书,13,15,7,0,2023-01-28,近代现代,,1,0,13,我养的狗成了娱乐圈顶流,7616425,暂无排,,0,轻松,"情有独钟,娱乐圈,甜文,萌宠",全网都在磕我和绿茶犬神的cp,2023-02-10,"47,854",言情,原创
5268692,潜书,21,1,0,0,2023-02-01,近代现代,,1,0,0,脑洞小短文,7767348,暂无排,暂无评,0,正剧,"西方罗曼,西幻",高塔上的荆棘巫女,2023-02-01,"3,625",言情,原创
1764526,墨殊,"29,120",160,"1,074",0,2021-12-05,近代现代,,1,1,9200,总有人愿意为他比肩神明。,6218892,136967,8.1,0,轻松,"英美衍生,仙侠修真,超级英雄,爽文",[综英美]你对东方力量一无所知,2022-08-17,"549,374",言情,衍生
1764526,墨殊,"19,966",153,"1,171",0,2020-05-25,近代现代,,1,1,5453,神奇女主，在线改命。,4471284,123224,7.3,0,轻松,"英美衍生,西方罗曼,超级英雄,异想天开",[综英美]女主今天逆天改命了么,2021-04-05,"663,408",言情,衍生
1764526,墨殊,"12,221",91,518,0,2016-06-09,架空历史,,1,1,1459,喵萝艰难的在红楼里寻找铲屎官,2786151,113496,8.0,0,轻松,"红楼梦,性别转换,宫廷侯爵,甜文",女主她画风魔幻[红楼],2016-09-07,"322,168",言情,衍生
1764526,墨殊,"19,762",83,695,0,2016-03-16,架空历史,,1,1,3025,叶孤城一路懵逼的小道姑养成史,2712430,57312,8.5,0,轻松,"武侠,青梅竹马,重生,甜文",偏向江湖寻剑仙[综武侠],2016-06-04,"303,307",言情,衍生
1764526,墨殊,"40,994",108,"2,183",0,2016-09-09,架空历史,,1,1,6239,叽萝抱着城主哥哥大腿撩庄花,2858843,29420,8.6,0,轻松,"武侠,宫廷侯爵,穿越时空,甜文",君子藏锋[综],2016-12-18,"429,395",言情,衍生
1764526,墨殊,"34,138",113,"2,153",0,2016-12-19,架空历史,,1,1,5317,城主家的花萝，其实是姓西门的,2993679,27143,8.4,0,轻松,"宫廷侯爵,江湖恩怨,甜文",挥剑决浮云[综武侠],2019-08-27,"461,720",言情,衍生
1764526,墨殊,"13,301",107,844,0,2017-04-19,架空历史,,1,1,2795,论陆小凤是如何被自家媳妇带歪的,2880013,39530,8.2,0,轻松,"江湖恩怨,三教九流,甜文",壮哉我唐家堡[综武侠],2018-12-01,"393,493",言情,衍生
2364505,燕纾,"2,124",69,283,0,2018-10-13,近代现代,,1,1,599,她的阿姐被神经质大佬看上咋办,3895304,100651,9.6,0,轻松,"豪门世家,情有独钟,种田文,重生",没有女主光环的阿姐重生了,2020-03-01,"261,541",言情,原创
2000061,橙与白,"39,530",98,"2,224",0,2022-01-20,架空历史,,1,1,24617,天子近臣与世家贵女,4478819,123218,8.4,0,轻松,"宫廷侯爵,天作之合,甜文,爽文",如意春,2022-05-22,"400,000",言情,原创
2364505,燕纾,121,7,0,0,2019-07-11,近代现代,,1,0,8,莫失莫忘,4251156,暂无排,暂无评,0,轻松,"豪门世家,情有独钟,甜文,校园",莫失莫忘（月亮王子与黑猫）,2022-03-18,"6,578",纯爱,原创
4952375,池田甜,"9,485",54,349,0,2022-07-19,近代现代,,1,1,5076,我做的棉花娃娃它成精了,7117775,219236,8.3,0,轻松,"综漫,因缘邂逅,甜文,柯南",柯学组在我的棉花娃娃里复活了,2022-09-09,"184,192",言情,衍生
4952375,池田甜,"19,811",61,722,0,2022-09-19,近代现代,,1,1,9726,不想当厨师的猎人不是好正义伙伴,7216188,165895,8.3,0,轻松,"综漫,欢喜冤家,文野,柯南",不要在柯学世界搞经营,2023-01-09,"209,045",言情,衍生
2377104,一勺甜药,115,15,19,0,2022-10-11,近代现代,,1,0,328,我永远考第一也永远坐你后面。,5299414,283695,,0,轻松,时代新风,焦尾,2022-10-26,"48,377",言情,原创
2377104,一勺甜药,"20,996",51,130,0,2018-11-06,近代现代,,1,1,7471,我老婆太他妈可爱了,3919726,225816,8.3,0,轻松,"都市情缘,竞技,甜文,爽文",全幼稚园最可爱,2021-02-04,"162,361",言情,原创
2377104,一勺甜药,"2,342",43,89,0,2020-06-04,近代现代,,1,1,599,高冷只因还没遇到让你笑起来的人,4025622,197032,8.0,0,正剧,"情有独钟,甜文",恋爱确诊,2020-09-06,"150,959",言情,原创
2377104,一勺甜药,"1,551",1,2,0,2018-12-16,近代现代,,1,0,17,久别重逢,3959732,暂无排,暂无评,0,轻松,时代奇缘,目光所致是你,2018-12-16,"6,480",言情,原创
2377104,一勺甜药,586,1,1,0,2018-12-16,近代现代,,1,0,10,一个揪心的故事,3959725,暂无排,暂无评,0,轻松,,梦里你归来,2018-12-16,"7,614",言情,原创
2377104,一勺甜药,773,1,3,0,2018-12-16,近代现代,,1,0,14,第二杯永远半价,3959719,暂无排,10.0,0,轻松,,做我的猪,2018-12-16,"8,107",言情,原创
2377104,一勺甜药,821,1,2,0,2018-12-16,近代现代,,1,0,8,口渴了吗,3959714,暂无排,10.0,0,轻松,,口渴了吗,2018-12-16,"8,213",言情,原创
