aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,ndlist_date,ndlist_rank,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
2276992,盐焗大龙虾,"69,686",229,"5,533",0,2018-06-18,幻想未来,,1,1,18962,揣包子做美食，找孩子他爹算账！,0000-00-00,-1,3623590,36081,8.5,4.1亿,轻松,"美食,星际,系统,爽文",我靠美食风靡星际,2019-10-15,"839,978",言情,原创
685910,申屠此非,"17,593",1,42,0,2017-05-20,,,1,0,392,茨木童子X阴阳师,0000-00-00,-1,3195582,324276,7.7,1.1亿,,,阴阳师与茨木童子,2017-05-20,"3,047",,
2276992,盐焗大龙虾,"90,809",144,"5,522",0,2019-08-26,近代现代,,1,1,20948,我靠老公送礼来续命！,0000-00-00,-1,4063017,28934,8.9,4.3亿,轻松,"系统,甜文,穿书,爽文",穿到豪门花大佬钱续命,2019-12-19,"572,147",言情,原创
2276992,盐焗大龙虾,"43,943",132,"5,142",0,2018-11-05,近代现代,,1,1,13083,猫腿儿伸出来，揉揉！,0000-00-00,-1,3651513,38888,9.4,4亿,轻松,"美食,系统,甜文,爽文",我嫁的霸总是只喵,2019-11-28,"767,254",言情,原创
2276992,盐焗大龙虾,"32,561",112,"3,429",0,2021-04-05,幻想未来,,1,1,13897,大家都抢着养我,0000-00-00,-1,4125647,5749,8.5,3.1亿,轻松,"娱乐圈,女配,穿书,爽文",我靠演技征服全宇宙[穿书],2021-07-14,"517,335",言情,原创
685910,申屠此非,"2,644",46,797,0,2018-03-19,近代现代,,1,1,495,读档重生，一次不够再来一次！,0000-00-00,-1,3510902,80771,8.0,1.3亿,正剧,"情有独钟,天作之合,重生,现代架空",最美好的宝物,2018-08-06,"148,489",言情,原创
685910,申屠此非,"51,963",113,"2,983",0,2016-03-29,近代现代,,1,1,8360,面基需谨慎，基友太凶猛,0000-00-00,-1,2706096,42845,9.1,2.7亿,正剧,"超级英雄,穿越时空,无限流,励志人生",818我的那些奇葩网友,2016-07-28,"423,828",纯爱,衍生
685910,申屠此非,"65,639",179,"5,117",0,2015-10-19,近代现代,,1,1,10873,带着西索送快递,0000-00-00,-1,2537164,11754,8.9,3.5亿,正剧,"穿越时空,欢喜冤家,无限流,快穿",[综]用生命送快递的男人,2022-04-15,"687,875",纯爱,衍生
685910,申屠此非,"19,574",45,526,0,2013-04-18,近代现代,,1,0,3135,拯救世界吧少女！,0000-00-00,-1,1779024,86245,8.0,1.6亿,正剧,"异能,无限流",[综]杀死富江,2013-06-14,"139,401",言情,衍生
685910,申屠此非,"17,870",77,440,0,2012-08-20,古色古香,,1,1,2261,东方寻“道”,0000-00-00,-1,1608254,129156,8.7,1.6亿,正剧,无限流,[综]长梦,2019-10-23,"267,183",纯爱,衍生
685910,申屠此非,"7,804",56,291,0,2011-09-07,近代现代,,1,1,958,被罗切斯特推倒的大叔,0000-00-00,-1,1299981,237499,6.5,1.4亿,正剧,"西方名著,穿越时空",简爱·伪推倒,2011-11-23,"202,451",纯爱,衍生
2148441,罗子逢,"73,182",64,"2,606",0,2021-11-03,近代现代,,1,1,20691,活成了人生赢家,0000-00-00,-1,5954615,75415,7.7,2.4亿,轻松,年代文,后妈对照组不干了[七零],2022-03-29,"438,161",言情,原创
4091985,麦田雪人,"25,347",147,"9,090",0,2021-07-16,近代现代,,1,1,11428,女明星靠慈悲混圈,0000-00-00,-1,5976504,20743,9.0,2亿,轻松,"时代奇缘,重生,甜文",我粉了个菩萨,2022-01-24,"570,024",言情,原创
2148441,罗子逢,"58,741",93,"4,546",0,2022-01-08,近代现代,,1,1,21459,炮灰反派养成栋梁之材,0000-00-00,-1,5954527,5666,8.4,3亿,轻松,"种田文,甜文,穿书,年代文",六零大院养娃记,2022-03-31,"690,294",言情,原创
2148441,罗子逢,"99,660",63,"2,568",0,2021-07-03,近代现代,,1,1,25861,傻子才上赶着当后妈（已完结）,0000-00-00,-1,4176956,57687,8.3,2.8亿,轻松,"甜文,穿书,年代文",穿成年代文后妈对照组[七零],2021-09-17,"531,200",言情,原创
2148441,罗子逢,"10,826",17,465,0,2022-11-29,近代现代,,1,1,5022,在四合院发家致富,0000-00-00,-1,4489652,97432,,5763.5万,轻松,"穿书,爽文",四合院的病弱女配[七零],2023-01-20,"77,765",言情,原创
2148441,罗子逢,"92,159",100,"4,248",0,2020-02-04,幻想未来,,1,1,29004,星际第一可爱土拨鼠,0000-00-00,-1,4385315,29700,8.1,3.4亿,轻松,"种田文,星际,甜文,穿书",被所有人厌恶后我成了万人迷[穿书],2021-09-02,"558,189",纯爱,原创
2371041,水仙乘鲤,"80,091",167,"3,905",0,2021-04-10,近代现代,,1,1,28124,他来自地狱深处，捧着他的玫瑰,0000-00-00,-1,4938639,35921,8.9,3.9亿,轻松,"无限流,甜文,快穿,爽文",万人迷在灵异直播当NPC[无限流],2022-06-06,"553,721",纯爱,原创
2148441,罗子逢,"6,421",34,410,0,2018-07-03,近代现代,,1,1,1386,扒一扒德国队的那个21号,0000-00-00,-1,3585848,110900,8.9,3293.1万,轻松,"竞技,现代架空,爽文,异闻传说",德国队21号[足球],2018-09-20,"126,020",无CP,衍生
2148441,罗子逢,"18,147",39,"1,721",0,2020-05-19,近代现代,,1,1,8610,男主都喜欢我，然而我是钢铁直,0000-00-00,-1,4494878,59984,7.9,1.1亿,轻松,"系统,甜文,穿书,校园",全世界都以为我是女主角[穿书],2021-03-07,"180,087",纯爱,原创
685910,申屠此非,"39,104",42,"1,264",0,2011-09-26,近代现代,,1,0,4076,我是楚轩他哥,0000-00-00,-1,1321236,152291,8.2,1.8亿,轻松,"无限流,传奇,励志人生,快穿",[无限恐怖]我是楚轩他哥,2014-12-25,"127,423",纯爱,衍生
2371041,水仙乘鲤,"6,531",29,674,0,2023-02-02,近代现代,,1,1,8742,摆烂人，摆烂魂，摆烂都是人上人,2023-02-22,7,5145048,106083,,1.2亿,轻松,"娱乐圈,打脸,甜文,穿书",钓系咸鱼穿成综艺万人嫌摆烂后,2023-02-26,"118,511",纯爱,原创
685910,申屠此非,"12,377",62,555,0,2012-04-01,近代现代,,1,1,1396,V大的故事,0000-00-00,-1,1481364,237117,9.3,1.4亿,正剧,"穿越时空,奇幻魔幻,西方罗曼",雅罗,2022-01-28,"186,455",纯爱,衍生
2371041,水仙乘鲤,"30,401",79,703,0,2020-08-27,近代现代,,1,1,8009,与渣男分手后，走上了人生巅峰,0000-00-00,-1,4850600,94159,8.7,1.1亿,轻松,"都市情缘,豪门世家,重生,爽文",豪门恶毒男配撕掉了剧本[重生],2021-04-29,"249,850",纯爱,原创
2371041,水仙乘鲤,312,25,38,0,2020-05-21,近代现代,,1,0,64,我想和你做朋友，你却想！！！,0000-00-00,-1,4850554,暂无排,10.0,1447.5万,轻松,,测试,2022-08-02,"46,871",纯爱,原创
2371041,水仙乘鲤,"7,763",64,547,0,2021-10-05,近代现代,,1,1,4407,谁也不能拆我cp，我也不行！,0000-00-00,-1,5342309,123299,8.1,6737.4万,轻松,"豪门世家,甜文,穿书,爽文",当小炮灰拿起万人迷剧本,2022-06-17,"176,221",纯爱,原创
2371041,水仙乘鲤,596,63,3,0,2019-09-01,近代现代,,1,0,188,种田、打怪，迎娶靠谱成年道长,0000-00-00,-1,4231184,130601,8.0,2590.9万,轻松,,［娱乐圈］影帝的千层套路,2019-12-01,"199,789",纯爱,原创
2371041,水仙乘鲤,"1,084",55,83,0,2019-05-09,近代现代,,1,0,212,初恋选我我超甜,0000-00-00,-1,4145110,155129,暂无评,2332万,轻松,"情有独钟,青梅竹马,甜文,校园",谈恋爱吗？我超甜,2022-04-09,"161,340",言情,原创
685910,申屠此非,"11,505",115,959,0,2011-06-02,近代现代,,1,1,3030,惊险不断的恐怖片生活记事,0000-00-00,-1,1206797,218899,8.2,1.8亿,正剧,"强强,恐怖,边缘恋歌",电影综合·匪思,2018-03-21,"382,601",纯爱,衍生
2371041,水仙乘鲤,"4,607",36,164,0,2019-03-05,近代现代,,1,0,2312,一次一元，五元包月,0000-00-00,-1,3923418,168956,9.0,4685.7万,轻松,"花季雨季,甜文,爽文,校园",这个小结巴，我罩了,2019-07-29,"110,177",纯爱,原创
2371041,水仙乘鲤,"2,590",85,237,0,2018-10-27,架空历史,,1,1,917,解锁一百种亲亲理由,0000-00-00,-1,3907633,74023,10.0,3788.8万,轻松,"仙侠修真,甜文,穿书",徒儿，为师劝你善良,2019-02-25,"243,097",纯爱,原创
2371041,水仙乘鲤,"9,112",65,780,0,2022-03-24,近代现代,,1,1,6587,万人迷替身竟是我自己,0000-00-00,-1,5350974,104089,8.7,9204.6万,轻松,"豪门世家,情有独钟,打脸,穿书",天生万人迷,2022-06-06,"199,319",纯爱,原创
3429765,扶以东桑,"13,260",24,834,0,2023-02-09,近代现代,,1,1,11244,暴躁亲弟：抄家规(╬◣ω◢),2023-02-23,1,7577161,105710,,1.3亿,轻松,"甜文,穿书,爽文",和顶流亲弟在综艺爆红,2023-02-26,"99,896",言情,原创
2371041,水仙乘鲤,"5,391",50,243,0,2021-02-21,近代现代,,1,1,2582,金手指？我本人就是！,0000-00-00,-1,5125410,104142,8.2,5224.2万,轻松,"灵异神怪,系统,穿书,爽文",玄学大佬穿成万人嫌炮灰,2021-09-17,"167,020",纯爱,原创
2371041,水仙乘鲤,"17,483",88,652,0,2020-11-20,近代现代,,1,1,5917,全网黑到全网宠，只需要一步,0000-00-00,-1,5151547,126565,9.3,1.1亿,轻松,"豪门世家,娱乐圈,穿书,爽文",穿成绿茶后成了万人迷[娱乐圈],2021-04-16,"329,995",纯爱,原创
685910,申屠此非,906,33,10,0,2014-11-22,,,1,0,386,没资料整个人都不好了,0000-00-00,-1,2304738,暂无排,8.6,1.2亿,未知,,资料库,2019-04-09,"57,176",,
2371041,水仙乘鲤,"7,049",72,258,0,2020-03-22,架空历史,,1,1,1729,救还是不救，是个大问题,0000-00-00,-1,4671698,244646,7.0,4944.1万,轻松,"种田文,仙侠修真,穿书,古代幻想",反派黑莲花攻略手册,2020-08-14,"244,647",纯爱,原创
3429765,扶以东桑,"15,101",70,"3,017",0,2022-07-23,近代现代,,1,1,9691,是骗男主的感情！,0000-00-00,-1,6096938,26112,8.9,1.7亿,轻松,"穿越时空,女配,系统,甜文",穿成反派后装瞎骗感情,2022-11-10,"232,703",言情,原创
3429765,扶以东桑,"3,676",83,241,0,2021-09-09,近代现代,,1,1,1260,打开后发现是女主剧本,0000-00-00,-1,6037026,66022,8.6,2830.6万,轻松,"女配,系统,甜文,穿书",在修罗场拿女配剧本,2022-06-18,"192,447",言情,原创
3429765,扶以东桑,909,1,31,0,2022-09-12,近代现代,,1,0,52,番外,0000-00-00,-1,7324413,暂无排,,482.7万,轻松,"系统,甜文",番外,2022-09-12,889,言情,原创
3429765,扶以东桑,"13,100",68,"1,319",0,2021-01-16,近代现代,,1,1,6842,我是绿茶女配，那又怎样,0000-00-00,-1,5296342,31169,9.1,1亿,轻松,"女配,系统,甜文,穿书",穿成绿里茶气的女配o,2021-08-31,"185,112",百合,原创
3429765,扶以东桑,"3,508",56,665,0,2021-06-12,近代现代,,1,1,3055,小白花是会被死对头带回家的,0000-00-00,-1,5407144,27721,8.7,4914.8万,轻松,"系统,甜文,穿书,校园",死对头A今天表白了吗,2022-12-03,"138,218",百合,原创
3429765,扶以东桑,"8,077",63,574,0,2020-10-13,架空历史,,1,1,2777,正经人谁喜欢玛丽苏女主？！,0000-00-00,-1,5232841,50874,8.9,4749.2万,轻松,"幻想空间,情有独钟,甜文,快穿",每天都不希望女主寿终正寝,2021-08-26,"155,580",百合,原创
3429765,扶以东桑,3,1,1,0,2020-11-13,近代现代,,1,0,76,我不信派别，你是我的信仰,0000-00-00,-1,5289908,暂无排,,506万,轻松,"强强,天作之合,天之骄子,民国旧影",信仰[民国短篇],2023-02-07,"1,894",百合,原创
2148441,罗子逢,"4,394",17,151,0,2020-12-15,近代现代,,1,0,1539,清华还是北大，这是永远的问题,0000-00-00,-1,4607452,98977,6.0,2840.3万,轻松,"豪门世家,穿书,爽文,校园",学神穿成降智女配后[穿书],2021-01-16,"71,077",言情,原创
2148441,罗子逢,"5,076",22,347,0,2019-12-02,近代现代,,1,0,1799,哪吒一个我一个，月老一个我一个,0000-00-00,-1,4206128,86757,7.4,3491.5万,轻松,"娱乐圈,系统,甜文,爽文",我在娱乐圈养神仙,2020-01-25,"98,722",纯爱,原创
2148441,罗子逢,"13,720",64,441,0,2018-08-13,近代现代,,1,1,3045,渣男改造手册,0000-00-00,-1,3397811,104895,8.3,5267.2万,轻松,"重生,系统,甜文,快穿",渣男洗白之路[快穿],2018-10-23,"262,398",言情,原创
2148441,罗子逢,"105,931",113,"4,943",0,2019-06-15,近代现代,,1,1,25485,魔镜魔镜谁是世上最可爱的男孩子,0000-00-00,-1,3437117,45599,8.3,3.2亿,轻松,"娱乐圈,系统,甜文,爽文",当炮灰男配有了公主系统[娱乐圈],2020-01-14,"560,767",纯爱,衍生
2148441,罗子逢,"10,499",48,"1,047",0,2021-09-07,近代现代,,1,0,6017,离婚后，一心一意搞事业,0000-00-00,-1,5851803,5071,,8920.1万,轻松,重生,年代文悲惨原配要离婚[八零],2022-02-12,"321,701",言情,原创
2148441,罗子逢,"1,533",9,227,0,2021-05-05,近代现代,,1,0,1197,阴间地产商，阳间顶流量,0000-00-00,-1,4211157,102522,,2321.8万,轻松,"灵异神怪,娱乐圈,穿书,玄学",搞房地产后，我红遍阴阳两界,2021-05-15,"33,818",纯爱,原创
2148441,罗子逢,344,3,6,0,2019-05-12,近代现代,,1,0,58,,0000-00-00,-1,3844117,226970,暂无评,1147.1万,轻松,"灵异神怪,娱乐圈,无限流,现代架空",小短篇,2019-05-31,"11,015",纯爱,原创
2148441,罗子逢,587,67,191,0,2017-10-10,近代现代,,1,0,162,,0000-00-00,-1,3371739,149905,6.0,2167.3万,轻松,"穿越时空,娱乐圈,现代架空,女扮男装",天,2018-03-06,"199,258",言情,原创
2148441,罗子逢,"10,793",24,476,0,2020-08-06,近代现代,,1,1,3347,我的三个反派爸爸,0000-00-00,-1,4607515,69711,8.6,4939.7万,轻松,"娱乐圈,系统,甜文,穿书",我成为了三个反派爸爸的团宠[穿书],2020-11-20,"123,496",言情,原创
2148441,罗子逢,"8,090",23,177,0,2021-06-01,近代现代,,1,1,2703,我为祖国披盔甲,0000-00-00,-1,5372322,167216,8.0,3781.8万,轻松,"时代奇缘,励志人生,爽文",狗血女配一心报国[快穿],2021-07-07,"101,799",言情,原创
3429765,扶以东桑,"23,648",101,"1,623",0,2022-11-20,近代现代,,1,1,11323,我那自我攻略的老公和儿子,0000-00-00,-1,7218591,48159,9.0,1.7亿,轻松,"豪门世家,女配,甜文,穿书",穿成豪门后妈在亲子综艺爆红,2023-02-07,"348,402",言情,原创
3074336,浮梦遥,"24,020",134,"4,237",0,2021-02-01,幻想未来,,1,1,10905,爹姓齐木,0000-00-00,-1,4905995,43335,8.8,1.3亿,轻松,"综漫,情有独钟,齐神,文野",宰他随母姓,2021-07-27,"401,604",纯爱,衍生
2148441,罗子逢,"6,286",51,752,0,2018-11-11,近代现代,,1,0,2548,扒一扒皇马的17号,0000-00-00,-1,3562510,91799,8.3,5291.8万,轻松,"竞技,现代架空,爽文,成长",一世荣光[足球],2019-06-11,"215,270",纯爱,衍生
3074336,浮梦遥,"7,669",28,974,0,2023-01-16,近代现代,,1,1,6501,嗯，没问题，当然没问题。,2023-02-23,5,4981320,120470,,6027.7万,轻松,"综漫,少年漫,系统,文野",二次元制作人,2023-02-25,"87,882",无CP,衍生
3074336,浮梦遥,"10,767",48,"1,928",0,2022-04-24,幻想未来,,1,1,6960,和亲友在二次元的奋斗日常？,0000-00-00,-1,4943217,59956,,6986.1万,轻松,"强强,青梅竹马,少年漫,文野",非专业coser的穿越日常,2023-01-18,"130,051",纯爱,衍生
3074336,浮梦遥,"51,181",109,"9,742",0,2021-08-01,近代现代,,1,1,13593,观影体番外,0000-00-00,-1,6015654,32018,8.7,1.8亿,轻松,"综漫,少年漫,齐神,文野",这个宰他怎么不对劲,2021-12-31,"323,206",纯爱,衍生
3074336,浮梦遥,"33,625",133,"6,761",0,2020-09-20,幻想未来,,1,1,14325,进错了？没有吧？,0000-00-00,-1,4906028,28422,9.1,2.1亿,轻松,"综漫,少年漫,异想天开,文野",据说在下和基友进错了组织,2020-12-27,"550,879",纯爱,衍生
3074336,浮梦遥,"3,621",1,22,0,2020-10-04,幻想未来,,1,0,225,噔噔噔噔，噔——噔噔噔！,0000-00-00,-1,4818481,暂无排,,690.8万,轻松,"异能,少年漫,甜文,文野",文豪脑洞存放,2020-10-04,"1,818",纯爱,衍生
1544336,南陶,"10,054",37,"1,445",0,2023-01-29,架空历史,,1,1,11446,脑子被驴踢了后更精神了！,2023-02-23,2,7413978,43281,,2亿,轻松,"仙侠修真,打脸,爽文",沙雕师姐每天都在换人设,2023-02-27,"115,733",言情,原创
1544336,南陶,"97,505",92,"11,464",0,2022-09-07,近代现代,,1,1,44818,[正文收尾中]我成了我父皇的爹,0000-00-00,-1,6668306,810,8.6,9亿,轻松,"穿越时空,娱乐圈,古穿今,爽文",带着龙傲天爹上娃综,2022-12-18,"497,094",纯爱,原创
3074336,浮梦遥,"22,242",91,"1,203",0,2020-05-12,幻想未来,,1,1,4451,回个家就这么难吗！,0000-00-00,-1,4820021,74632,8.1,6052.5万,轻松,"综漫,情有独钟,少年漫,文野",太宰文也,2020-10-13,"279,767",纯爱,衍生
3074336,浮梦遥,"18,491",29,939,0,2020-05-09,幻想未来,,1,0,2797,来搭配比拼呐～,0000-00-00,-1,4818399,102332,8.4,3342.4万,轻松,"综漫,少年漫,爽文,文野",[综]娜娜的衣橱,2020-07-05,"67,119",言情,衍生
1544336,南陶,"35,044",87,"5,869",0,2022-05-17,近代现代,,1,1,29577,只想当咸鱼，拒绝鸡娃内卷,0000-00-00,-1,6253745,3736,8.1,4.6亿,轻松,"幻想空间,穿越时空,古穿今,爽文",古代臣子追我来现代了,2022-08-10,"272,636",纯爱,原创
1544336,南陶,"123,234",120,"18,259",0,2021-04-30,近代现代,,1,1,48087,我是站场主c，为什么不要我c,0000-00-00,-1,5437652,21185,8.5,8亿,轻松,"娱乐圈,游戏网游,打脸,爽文",游戏人物也要选秀出道,2022-09-11,"361,589",无CP,原创
2169444,王浩然,"10,262",29,"1,662",0,2023-01-30,架空历史,,1,1,11241,开马甲，谈恋爱，搞事业,2023-02-22,5,3681976,35369,,1.7亿,轻松,"武侠,穿越时空,系统,马甲文",[综武侠]圣火令,2023-02-27,"131,175",纯爱,衍生
2169444,王浩然,"49,051",271,"17,696",0,2022-04-10,架空历史,,1,1,30536,天下第一外挂,0000-00-00,-1,3684989,14175,8.6,7亿,轻松,"武侠,系统,基建,马甲文",[综武侠]我靠模拟人生系统成为江湖第一人,2022-12-10,"1,000,000",纯爱,衍生
2169444,王浩然,"21,065",182,"4,620",0,2020-12-01,架空历史,,1,1,8694,摄政王和他的马甲,0000-00-00,-1,3830507,22650,9.2,2.7亿,轻松,"武侠,乔装改扮,系统,朝堂之上",摄政王[综武侠],2022-04-18,"800,000",无CP,衍生
2169444,王浩然,"16,836",125,"1,763",0,2020-06-25,架空历史,,1,1,5088,亲和力满点的咸鱼反派,0000-00-00,-1,3516319,41654,8.9,1.2亿,轻松,"武侠,穿越时空,历史衍生,聊斋",猫系反派的日常,2020-11-18,"400,000",无CP,衍生
2169444,王浩然,"47,414",101,"4,357",0,2019-05-26,架空历史,,1,1,11219,我真的不是反派！,0000-00-00,-1,3830485,27272,8.7,1.7亿,正剧,"武侠,灵异神怪,乔装改扮,系统",我的马甲非人类[综武侠],2022-07-16,"400,000",无CP,衍生
2169444,王浩然,"30,766",145,"5,039",0,2018-01-30,古色古香,,1,1,9111,掉马即是修罗场,0000-00-00,-1,3446239,32555,8.9,2.2亿,轻松,"武侠,穿越时空",[综武侠]精分大佬生存守则,2018-06-21,"445,293",无CP,衍生
2169444,王浩然,"16,898",67,"2,165",0,2018-11-05,古色古香,,1,1,3582,靠脸活下去！,0000-00-00,-1,3446240,29314,7.5,1亿,轻松,"武侠,穿越时空,市井生活,古代幻想",[综武侠]美妆大佬生存守则,2020-09-10,"200,000",无CP,衍生
2169444,王浩然,"26,895",75,"1,715",0,2017-11-29,架空历史,,1,1,6310,为什么总是穿成男人！,0000-00-00,-1,3414894,63235,8.1,1.3亿,轻松,"武侠,江湖恩怨,乔装改扮,女扮男装",[综武侠]男装大佬生存守则,2018-10-04,"230,417",无CP,衍生
2169444,王浩然,"3,628",12,22,0,2017-11-26,架空历史,,1,0,199,花满楼教你做人:-),0000-00-00,-1,3413566,256416,8.0,2872.5万,正剧,,[陆小凤]以花为媒,2017-12-08,"37,640",纯爱,衍生
2169444,王浩然,"3,261",5,66,0,2018-02-06,古色古香,,1,0,120,《［综武侠］男装大佬生存守则》,0000-00-00,-1,3484075,315418,9.0,2563.4万,轻松,,饭团团的番外篇,2018-07-02,"5,970",无CP,衍生
2169444,王浩然,"13,102",128,"2,128",0,2018-07-04,古色古香,,1,1,3882,令无数猛男嘤嘤嘤,0000-00-00,-1,3434010,91863,8.6,1.1亿,轻松,"武侠,因缘邂逅,乔装改扮,穿越时空",[综武侠]女装大佬生存守则,2019-10-24,"376,468",纯爱,衍生
